r: 1, g: 1, u: 1, b: 1, w: 37
r: 3, g: 2, u: 4, b: 4, w: 28
r: 4, g: 1, u: 4, b: 4, w: 28
r: 1, g: 5, u: 3, b: 4, w: 28
r: 2, g: 4, u: 3, b: 4, w: 28
r: 3, g: 3, u: 3, b: 4, w: 28
r: 4, g: 2, u: 3, b: 4, w: 28
r: 5, g: 1, u: 3, b: 4, w: 28
r: 1, g: 6, u: 2, b: 4, w: 28
r: 2, g: 5, u: 2, b: 4, w: 28
r: 3, g: 4, u: 2, b: 4, w: 28
r: 4, g: 3, u: 2, b: 4, w: 28
r: 5, g: 2, u: 2, b: 4, w: 28
r: 6, g: 1, u: 2, b: 4, w: 28
r: 1, g: 7, u: 1, b: 4, w: 28
r: 2, g: 6, u: 1, b: 4, w: 28
r: 3, g: 5, u: 1, b: 4, w: 28
r: 4, g: 4, u: 1, b: 4, w: 28
r: 5, g: 3, u: 1, b: 4, w: 28
r: 6, g: 2, u: 1, b: 4, w: 28
r: 7, g: 1, u: 1, b: 4, w: 28
r: 1, g: 1, u: 8, b: 3, w: 28
r: 1, g: 2, u: 7, b: 3, w: 28
r: 2, g: 1, u: 7, b: 3, w: 28
r: 1, g: 3, u: 6, b: 3, w: 28
r: 2, g: 2, u: 6, b: 3, w: 28
r: 3, g: 1, u: 6, b: 3, w: 28
r: 1, g: 4, u: 5, b: 3, w: 28
r: 2, g: 3, u: 5, b: 3, w: 28
r: 3, g: 2, u: 5, b: 3, w: 28
r: 4, g: 1, u: 5, b: 3, w: 28
r: 1, g: 5, u: 4, b: 3, w: 28
r: 2, g: 4, u: 4, b: 3, w: 28
r: 3, g: 3, u: 4, b: 3, w: 28
r: 4, g: 2, u: 4, b: 3, w: 28
r: 5, g: 1, u: 4, b: 3, w: 28
r: 1, g: 6, u: 3, b: 3, w: 28
r: 2, g: 5, u: 3, b: 3, w: 28
r: 3, g: 4, u: 3, b: 3, w: 28
r: 4, g: 3, u: 3, b: 3, w: 28
r: 5, g: 2, u: 3, b: 3, w: 28
r: 6, g: 1, u: 3, b: 3, w: 28
r: 1, g: 7, u: 2, b: 3, w: 28
r: 2, g: 6, u: 2, b: 3, w: 28
r: 3, g: 5, u: 2, b: 3, w: 28
r: 4, g: 4, u: 2, b: 3, w: 28
r: 5, g: 3, u: 2, b: 3, w: 28
r: 6, g: 2, u: 2, b: 3, w: 28
r: 7, g: 1, u: 2, b: 3, w: 28
r: 1, g: 8, u: 1, b: 3, w: 28
r: 2, g: 7, u: 1, b: 3, w: 28
r: 3, g: 6, u: 1, b: 3, w: 28
r: 4, g: 5, u: 1, b: 3, w: 28
r: 5, g: 4, u: 1, b: 3, w: 28
r: 6, g: 3, u: 1, b: 3, w: 28
r: 7, g: 2, u: 1, b: 3, w: 28
r: 8, g: 1, u: 1, b: 3, w: 28
r: 1, g: 1, u: 9, b: 2, w: 28
r: 1, g: 2, u: 8, b: 2, w: 28
r: 2, g: 1, u: 8, b: 2, w: 28
r: 1, g: 3, u: 7, b: 2, w: 28
r: 2, g: 2, u: 7, b: 2, w: 28
r: 3, g: 1, u: 7, b: 2, w: 28
r: 1, g: 4, u: 6, b: 2, w: 28
r: 2, g: 3, u: 6, b: 2, w: 28
r: 3, g: 2, u: 6, b: 2, w: 28
r: 4, g: 1, u: 6, b: 2, w: 28
r: 1, g: 5, u: 5, b: 2, w: 28
r: 2, g: 4, u: 5, b: 2, w: 28
r: 3, g: 3, u: 5, b: 2, w: 28
r: 4, g: 2, u: 5, b: 2, w: 28
r: 5, g: 1, u: 5, b: 2, w: 28
r: 1, g: 6, u: 4, b: 2, w: 28
r: 2, g: 5, u: 4, b: 2, w: 28
r: 3, g: 4, u: 4, b: 2, w: 28
r: 4, g: 3, u: 4, b: 2, w: 28
r: 5, g: 2, u: 4, b: 2, w: 28
r: 6, g: 1, u: 4, b: 2, w: 28
r: 1, g: 7, u: 3, b: 2, w: 28
r: 2, g: 6, u: 3, b: 2, w: 28
r: 3, g: 5, u: 3, b: 2, w: 28
r: 4, g: 4, u: 3, b: 2, w: 28
r: 5, g: 3, u: 3, b: 2, w: 28
r: 6, g: 2, u: 3, b: 2, w: 28
r: 7, g: 1, u: 3, b: 2, w: 28
r: 1, g: 8, u: 2, b: 2, w: 28
r: 2, g: 7, u: 2, b: 2, w: 28
r: 3, g: 6, u: 2, b: 2, w: 28
r: 4, g: 5, u: 2, b: 2, w: 28
r: 5, g: 4, u: 2, b: 2, w: 28
r: 6, g: 3, u: 2, b: 2, w: 28
r: 7, g: 2, u: 2, b: 2, w: 28
r: 8, g: 1, u: 2, b: 2, w: 28
r: 1, g: 9, u: 1, b: 2, w: 28
r: 2, g: 8, u: 1, b: 2, w: 28
r: 3, g: 7, u: 1, b: 2, w: 28
r: 4, g: 6, u: 1, b: 2, w: 28
r: 5, g: 5, u: 1, b: 2, w: 28
r: 6, g: 4, u: 1, b: 2, w: 28
r: 7, g: 3, u: 1, b: 2, w: 28
r: 8, g: 2, u: 1, b: 2, w: 28
r: 9, g: 1, u: 1, b: 2, w: 28
r: 1, g: 1, u: 10, b: 1, w: 28
r: 1, g: 2, u: 9, b: 1, w: 28
r: 2, g: 1, u: 9, b: 1, w: 28
r: 1, g: 3, u: 8, b: 1, w: 28
r: 2, g: 2, u: 8, b: 1, w: 28
r: 3, g: 1, u: 8, b: 1, w: 28
r: 1, g: 4, u: 7, b: 1, w: 28
r: 2, g: 3, u: 7, b: 1, w: 28
r: 3, g: 2, u: 7, b: 1, w: 28
r: 4, g: 1, u: 7, b: 1, w: 28
r: 1, g: 5, u: 6, b: 1, w: 28
r: 2, g: 4, u: 6, b: 1, w: 28
r: 3, g: 3, u: 6, b: 1, w: 28
r: 4, g: 2, u: 6, b: 1, w: 28
r: 5, g: 1, u: 6, b: 1, w: 28
r: 1, g: 6, u: 5, b: 1, w: 28
r: 2, g: 5, u: 5, b: 1, w: 28
r: 3, g: 4, u: 5, b: 1, w: 28
r: 4, g: 3, u: 5, b: 1, w: 28
r: 5, g: 2, u: 5, b: 1, w: 28
r: 6, g: 1, u: 5, b: 1, w: 28
r: 1, g: 7, u: 4, b: 1, w: 28
r: 2, g: 6, u: 4, b: 1, w: 28
r: 3, g: 5, u: 4, b: 1, w: 28
r: 4, g: 4, u: 4, b: 1, w: 28
r: 5, g: 3, u: 4, b: 1, w: 28
r: 6, g: 2, u: 4, b: 1, w: 28
r: 7, g: 1, u: 4, b: 1, w: 28
r: 1, g: 8, u: 3, b: 1, w: 28
r: 2, g: 7, u: 3, b: 1, w: 28
r: 3, g: 6, u: 3, b: 1, w: 28
r: 4, g: 5, u: 3, b: 1, w: 28
r: 5, g: 4, u: 3, b: 1, w: 28
r: 6, g: 3, u: 3, b: 1, w: 28
r: 7, g: 2, u: 3, b: 1, w: 28
r: 8, g: 1, u: 3, b: 1, w: 28
r: 1, g: 9, u: 2, b: 1, w: 28
r: 2, g: 8, u: 2, b: 1, w: 28
r: 3, g: 7, u: 2, b: 1, w: 28
r: 4, g: 6, u: 2, b: 1, w: 28
r: 5, g: 5, u: 2, b: 1, w: 28
r: 6, g: 4, u: 2, b: 1, w: 28
r: 7, g: 3, u: 2, b: 1, w: 28
r: 8, g: 2, u: 2, b: 1, w: 28
r: 9, g: 1, u: 2, b: 1, w: 28
r: 1, g: 10, u: 1, b: 1, w: 28
r: 2, g: 9, u: 1, b: 1, w: 28
r: 3, g: 8, u: 1, b: 1, w: 28
r: 4, g: 7, u: 1, b: 1, w: 28
r: 5, g: 6, u: 1, b: 1, w: 28
r: 6, g: 5, u: 1, b: 1, w: 28
r: 7, g: 4, u: 1, b: 1, w: 28
r: 8, g: 3, u: 1, b: 1, w: 28
r: 9, g: 2, u: 1, b: 1, w: 28
r: 10, g: 1, u: 1, b: 1, w: 28
r: 1, g: 1, u: 1, b: 11, w: 27
r: 1, g: 1, u: 2, b: 10, w: 27
r: 1, g: 2, u: 1, b: 10, w: 27
r: 2, g: 1, u: 1, b: 10, w: 27
r: 1, g: 1, u: 3, b: 9, w: 27
r: 1, g: 2, u: 2, b: 9, w: 27
r: 2, g: 1, u: 2, b: 9, w: 27
r: 1, g: 3, u: 1, b: 9, w: 27
r: 2, g: 2, u: 1, b: 9, w: 27
r: 3, g: 1, u: 1, b: 9, w: 27
r: 1, g: 1, u: 4, b: 8, w: 27
r: 1, g: 2, u: 3, b: 8, w: 27
r: 2, g: 1, u: 3, b: 8, w: 27
r: 1, g: 3, u: 2, b: 8, w: 27
r: 2, g: 2, u: 2, b: 8, w: 27
r: 3, g: 1, u: 2, b: 8, w: 27
r: 1, g: 4, u: 1, b: 8, w: 27
r: 2, g: 3, u: 1, b: 8, w: 27
r: 3, g: 2, u: 1, b: 8, w: 27
r: 4, g: 1, u: 1, b: 8, w: 27
r: 1, g: 1, u: 5, b: 7, w: 27
r: 1, g: 2, u: 4, b: 7, w: 27
r: 2, g: 1, u: 4, b: 7, w: 27
r: 1, g: 3, u: 3, b: 7, w: 27
r: 2, g: 2, u: 3, b: 7, w: 27
r: 3, g: 1, u: 3, b: 7, w: 27
r: 1, g: 4, u: 2, b: 7, w: 27
r: 2, g: 3, u: 2, b: 7, w: 27
r: 3, g: 2, u: 2, b: 7, w: 27
r: 4, g: 1, u: 2, b: 7, w: 27
r: 1, g: 5, u: 1, b: 7, w: 27
r: 2, g: 4, u: 1, b: 7, w: 27
r: 3, g: 3, u: 1, b: 7, w: 27
r: 4, g: 2, u: 1, b: 7, w: 27
r: 5, g: 1, u: 1, b: 7, w: 27
r: 1, g: 1, u: 6, b: 6, w: 27
r: 1, g: 2, u: 5, b: 6, w: 27
r: 2, g: 1, u: 5, b: 6, w: 27
r: 1, g: 3, u: 4, b: 6, w: 27
r: 2, g: 2, u: 4, b: 6, w: 27
r: 3, g: 1, u: 4, b: 6, w: 27
r: 1, g: 4, u: 3, b: 6, w: 27
r: 2, g: 3, u: 3, b: 6, w: 27
r: 3, g: 2, u: 3, b: 6, w: 27
r: 4, g: 1, u: 3, b: 6, w: 27
r: 1, g: 5, u: 2, b: 6, w: 27
r: 2, g: 4, u: 2, b: 6, w: 27
r: 3, g: 3, u: 2, b: 6, w: 27
r: 4, g: 2, u: 2, b: 6, w: 27
r: 5, g: 1, u: 2, b: 6, w: 27
r: 1, g: 6, u: 1, b: 6, w: 27
r: 2, g: 5, u: 1, b: 6, w: 27
r: 3, g: 4, u: 1, b: 6, w: 27
r: 4, g: 3, u: 1, b: 6, w: 27
r: 5, g: 2, u: 1, b: 6, w: 27
r: 6, g: 1, u: 1, b: 6, w: 27
r: 1, g: 1, u: 7, b: 5, w: 27
r: 1, g: 2, u: 6, b: 5, w: 27
r: 2, g: 1, u: 6, b: 5, w: 27
r: 1, g: 3, u: 5, b: 5, w: 27
r: 2, g: 2, u: 5, b: 5, w: 27
r: 3, g: 1, u: 5, b: 5, w: 27
r: 1, g: 4, u: 4, b: 5, w: 27
r: 2, g: 3, u: 4, b: 5, w: 27
r: 3, g: 2, u: 4, b: 5, w: 27
r: 4, g: 1, u: 4, b: 5, w: 27
r: 1, g: 5, u: 3, b: 5, w: 27
r: 2, g: 4, u: 3, b: 5, w: 27
r: 3, g: 3, u: 3, b: 5, w: 27
r: 4, g: 2, u: 3, b: 5, w: 27
r: 5, g: 1, u: 3, b: 5, w: 27
r: 1, g: 6, u: 2, b: 5, w: 27
r: 2, g: 5, u: 2, b: 5, w: 27
r: 3, g: 4, u: 2, b: 5, w: 27
r: 4, g: 3, u: 2, b: 5, w: 27
r: 5, g: 2, u: 2, b: 5, w: 27
r: 6, g: 1, u: 2, b: 5, w: 27
r: 1, g: 7, u: 1, b: 5, w: 27
r: 2, g: 6, u: 1, b: 5, w: 27
r: 3, g: 5, u: 1, b: 5, w: 27
r: 4, g: 4, u: 1, b: 5, w: 27
r: 5, g: 3, u: 1, b: 5, w: 27
r: 6, g: 2, u: 1, b: 5, w: 27
r: 7, g: 1, u: 1, b: 5, w: 27
r: 1, g: 1, u: 8, b: 4, w: 27
r: 1, g: 2, u: 7, b: 4, w: 27
r: 2, g: 1, u: 7, b: 4, w: 27
r: 1, g: 3, u: 6, b: 4, w: 27
r: 2, g: 2, u: 6, b: 4, w: 27
r: 3, g: 1, u: 6, b: 4, w: 27
r: 1, g: 4, u: 5, b: 4, w: 27
r: 2, g: 3, u: 5, b: 4, w: 27
r: 3, g: 2, u: 5, b: 4, w: 27
r: 4, g: 1, u: 5, b: 4, w: 27
r: 1, g: 5, u: 4, b: 4, w: 27
r: 2, g: 4, u: 4, b: 4, w: 27
r: 3, g: 3, u: 4, b: 4, w: 27
r: 4, g: 2, u: 4, b: 4, w: 27
r: 5, g: 1, u: 4, b: 4, w: 27
r: 1, g: 6, u: 3, b: 4, w: 27
r: 2, g: 5, u: 3, b: 4, w: 27
r: 3, g: 4, u: 3, b: 4, w: 27
r: 4, g: 3, u: 3, b: 4, w: 27
r: 5, g: 2, u: 3, b: 4, w: 27
r: 6, g: 1, u: 3, b: 4, w: 27
r: 1, g: 7, u: 2, b: 4, w: 27
r: 2, g: 6, u: 2, b: 4, w: 27
r: 3, g: 5, u: 2, b: 4, w: 27
r: 4, g: 4, u: 2, b: 4, w: 27
r: 5, g: 3, u: 2, b: 4, w: 27
r: 6, g: 2, u: 2, b: 4, w: 27
r: 7, g: 1, u: 2, b: 4, w: 27
r: 1, g: 8, u: 1, b: 4, w: 27
r: 2, g: 7, u: 1, b: 4, w: 27
r: 3, g: 6, u: 1, b: 4, w: 27
r: 4, g: 5, u: 1, b: 4, w: 27
r: 5, g: 4, u: 1, b: 4, w: 27
r: 6, g: 3, u: 1, b: 4, w: 27
r: 7, g: 2, u: 1, b: 4, w: 27
r: 8, g: 1, u: 1, b: 4, w: 27
r: 1, g: 1, u: 9, b: 3, w: 27
r: 1, g: 2, u: 8, b: 3, w: 27
r: 2, g: 1, u: 8, b: 3, w: 27
r: 1, g: 3, u: 7, b: 3, w: 27
r: 2, g: 2, u: 7, b: 3, w: 27
r: 3, g: 1, u: 7, b: 3, w: 27
r: 1, g: 4, u: 6, b: 3, w: 27
r: 2, g: 3, u: 6, b: 3, w: 27
r: 3, g: 2, u: 6, b: 3, w: 27
r: 4, g: 1, u: 6, b: 3, w: 27
r: 1, g: 5, u: 5, b: 3, w: 27
r: 2, g: 4, u: 5, b: 3, w: 27
r: 3, g: 3, u: 5, b: 3, w: 27
r: 4, g: 2, u: 5, b: 3, w: 27
r: 5, g: 1, u: 5, b: 3, w: 27
r: 1, g: 6, u: 4, b: 3, w: 27
r: 2, g: 5, u: 4, b: 3, w: 27
r: 3, g: 4, u: 4, b: 3, w: 27
r: 4, g: 3, u: 4, b: 3, w: 27
r: 5, g: 2, u: 4, b: 3, w: 27
r: 6, g: 1, u: 4, b: 3, w: 27
r: 1, g: 7, u: 3, b: 3, w: 27
r: 2, g: 6, u: 3, b: 3, w: 27
r: 3, g: 5, u: 3, b: 3, w: 27
r: 4, g: 4, u: 3, b: 3, w: 27
r: 5, g: 3, u: 3, b: 3, w: 27
r: 6, g: 2, u: 3, b: 3, w: 27
r: 7, g: 1, u: 3, b: 3, w: 27
r: 1, g: 8, u: 2, b: 3, w: 27
r: 2, g: 7, u: 2, b: 3, w: 27
r: 3, g: 6, u: 2, b: 3, w: 27
r: 4, g: 5, u: 2, b: 3, w: 27
r: 5, g: 4, u: 2, b: 3, w: 27
r: 6, g: 3, u: 2, b: 3, w: 27
r: 7, g: 2, u: 2, b: 3, w: 27
r: 8, g: 1, u: 2, b: 3, w: 27
r: 1, g: 9, u: 1, b: 3, w: 27
r: 2, g: 8, u: 1, b: 3, w: 27
r: 3, g: 7, u: 1, b: 3, w: 27
r: 4, g: 6, u: 1, b: 3, w: 27
r: 5, g: 5, u: 1, b: 3, w: 27
r: 6, g: 4, u: 1, b: 3, w: 27
r: 7, g: 3, u: 1, b: 3, w: 27
r: 8, g: 2, u: 1, b: 3, w: 27
r: 9, g: 1, u: 1, b: 3, w: 27
r: 1, g: 1, u: 10, b: 2, w: 27
r: 1, g: 2, u: 9, b: 2, w: 27
r: 2, g: 1, u: 9, b: 2, w: 27
r: 1, g: 3, u: 8, b: 2, w: 27
r: 2, g: 2, u: 8, b: 2, w: 27
r: 3, g: 1, u: 8, b: 2, w: 27
r: 1, g: 4, u: 7, b: 2, w: 27
r: 2, g: 3, u: 7, b: 2, w: 27
r: 3, g: 2, u: 7, b: 2, w: 27
r: 4, g: 1, u: 7, b: 2, w: 27
r: 1, g: 5, u: 6, b: 2, w: 27
r: 2, g: 4, u: 6, b: 2, w: 27
r: 3, g: 3, u: 6, b: 2, w: 27
r: 4, g: 2, u: 6, b: 2, w: 27
r: 5, g: 1, u: 6, b: 2, w: 27
r: 1, g: 6, u: 5, b: 2, w: 27
r: 2, g: 5, u: 5, b: 2, w: 27
r: 3, g: 4, u: 5, b: 2, w: 27
r: 4, g: 3, u: 5, b: 2, w: 27
r: 5, g: 2, u: 5, b: 2, w: 27
r: 6, g: 1, u: 5, b: 2, w: 27
r: 1, g: 7, u: 4, b: 2, w: 27
r: 2, g: 6, u: 4, b: 2, w: 27
r: 3, g: 5, u: 4, b: 2, w: 27
r: 4, g: 4, u: 4, b: 2, w: 27
r: 5, g: 3, u: 4, b: 2, w: 27
r: 6, g: 2, u: 4, b: 2, w: 27
r: 7, g: 1, u: 4, b: 2, w: 27
r: 1, g: 8, u: 3, b: 2, w: 27
r: 2, g: 7, u: 3, b: 2, w: 27
r: 3, g: 6, u: 3, b: 2, w: 27
r: 4, g: 5, u: 3, b: 2, w: 27
r: 5, g: 4, u: 3, b: 2, w: 27
r: 6, g: 3, u: 3, b: 2, w: 27
r: 7, g: 2, u: 3, b: 2, w: 27
r: 8, g: 1, u: 3, b: 2, w: 27
r: 1, g: 9, u: 2, b: 2, w: 27
r: 2, g: 8, u: 2, b: 2, w: 27
r: 3, g: 7, u: 2, b: 2, w: 27
r: 4, g: 6, u: 2, b: 2, w: 27
r: 5, g: 5, u: 2, b: 2, w: 27
r: 6, g: 4, u: 2, b: 2, w: 27
r: 7, g: 3, u: 2, b: 2, w: 27
r: 8, g: 2, u: 2, b: 2, w: 27
r: 9, g: 1, u: 2, b: 2, w: 27
r: 1, g: 10, u: 1, b: 2, w: 27
r: 2, g: 9, u: 1, b: 2, w: 27
r: 3, g: 8, u: 1, b: 2, w: 27
r: 4, g: 7, u: 1, b: 2, w: 27
r: 5, g: 6, u: 1, b: 2, w: 27
r: 6, g: 5, u: 1, b: 2, w: 27
r: 7, g: 4, u: 1, b: 2, w: 27
r: 8, g: 3, u: 1, b: 2, w: 27
r: 9, g: 2, u: 1, b: 2, w: 27
r: 10, g: 1, u: 1, b: 2, w: 27
r: 1, g: 1, u: 11, b: 1, w: 27
r: 1, g: 2, u: 10, b: 1, w: 27
r: 2, g: 1, u: 10, b: 1, w: 27
r: 1, g: 3, u: 9, b: 1, w: 27
r: 2, g: 2, u: 9, b: 1, w: 27
r: 3, g: 1, u: 9, b: 1, w: 27
r: 1, g: 4, u: 8, b: 1, w: 27
r: 2, g: 3, u: 8, b: 1, w: 27
r: 3, g: 2, u: 8, b: 1, w: 27
r: 4, g: 1, u: 8, b: 1, w: 27
r: 1, g: 5, u: 7, b: 1, w: 27
r: 2, g: 4, u: 7, b: 1, w: 27
r: 3, g: 3, u: 7, b: 1, w: 27
r: 4, g: 2, u: 7, b: 1, w: 27
r: 5, g: 1, u: 7, b: 1, w: 27
r: 1, g: 6, u: 6, b: 1, w: 27
r: 2, g: 5, u: 6, b: 1, w: 27
r: 3, g: 4, u: 6, b: 1, w: 27
r: 4, g: 3, u: 6, b: 1, w: 27
r: 5, g: 2, u: 6, b: 1, w: 27
r: 6, g: 1, u: 6, b: 1, w: 27
r: 1, g: 7, u: 5, b: 1, w: 27
r: 2, g: 6, u: 5, b: 1, w: 27
r: 3, g: 5, u: 5, b: 1, w: 27
r: 4, g: 4, u: 5, b: 1, w: 27
r: 5, g: 3, u: 5, b: 1, w: 27
r: 6, g: 2, u: 5, b: 1, w: 27
r: 7, g: 1, u: 5, b: 1, w: 27
r: 1, g: 8, u: 4, b: 1, w: 27
r: 2, g: 7, u: 4, b: 1, w: 27
r: 3, g: 6, u: 4, b: 1, w: 27
r: 4, g: 5, u: 4, b: 1, w: 27
r: 5, g: 4, u: 4, b: 1, w: 27
r: 6, g: 3, u: 4, b: 1, w: 27
r: 7, g: 2, u: 4, b: 1, w: 27
r: 8, g: 1, u: 4, b: 1, w: 27
r: 1, g: 9, u: 3, b: 1, w: 27
r: 2, g: 8, u: 3, b: 1, w: 27
r: 3, g: 7, u: 3, b: 1, w: 27
r: 4, g: 6, u: 3, b: 1, w: 27
r: 5, g: 5, u: 3, b: 1, w: 27
r: 6, g: 4, u: 3, b: 1, w: 27
r: 7, g: 3, u: 3, b: 1, w: 27
r: 8, g: 2, u: 3, b: 1, w: 27
r: 9, g: 1, u: 3, b: 1, w: 27
r: 1, g: 10, u: 2, b: 1, w: 27
r: 2, g: 9, u: 2, b: 1, w: 27
r: 3, g: 8, u: 2, b: 1, w: 27
r: 4, g: 7, u: 2, b: 1, w: 27
r: 5, g: 6, u: 2, b: 1, w: 27
r: 6, g: 5, u: 2, b: 1, w: 27
r: 7, g: 4, u: 2, b: 1, w: 27
r: 8, g: 3, u: 2, b: 1, w: 27
r: 9, g: 2, u: 2, b: 1, w: 27
r: 10, g: 1, u: 2, b: 1, w: 27
r: 1, g: 11, u: 1, b: 1, w: 27
r: 2, g: 10, u: 1, b: 1, w: 27
r: 3, g: 9, u: 1, b: 1, w: 27
r: 4, g: 8, u: 1, b: 1, w: 27
r: 5, g: 7, u: 1, b: 1, w: 27
r: 6, g: 6, u: 1, b: 1, w: 27
r: 7, g: 5, u: 1, b: 1, w: 27
r: 8, g: 4, u: 1, b: 1, w: 27
r: 9, g: 3, u: 1, b: 1, w: 27
r: 10, g: 2, u: 1, b: 1, w: 27
r: 11, g: 1, u: 1, b: 1, w: 27
r: 1, g: 1, u: 1, b: 12, w: 26
r: 1, g: 1, u: 2, b: 11, w: 26
r: 1, g: 2, u: 1, b: 11, w: 26
r: 2, g: 1, u: 1, b: 11, w: 26
r: 1, g: 1, u: 3, b: 10, w: 26
r: 1, g: 2, u: 2, b: 10, w: 26
r: 2, g: 1, u: 2, b: 10, w: 26
r: 1, g: 3, u: 1, b: 10, w: 26
r: 2, g: 2, u: 1, b: 10, w: 26
r: 3, g: 1, u: 1, b: 10, w: 26
r: 1, g: 1, u: 4, b: 9, w: 26
r: 1, g: 2, u: 3, b: 9, w: 26
r: 2, g: 1, u: 3, b: 9, w: 26
r: 1, g: 3, u: 2, b: 9, w: 26
r: 2, g: 2, u: 2, b: 9, w: 26
r: 3, g: 1, u: 2, b: 9, w: 26
r: 1, g: 4, u: 1, b: 9, w: 26
r: 2, g: 3, u: 1, b: 9, w: 26
r: 3, g: 2, u: 1, b: 9, w: 26
r: 4, g: 1, u: 1, b: 9, w: 26
r: 1, g: 1, u: 5, b: 8, w: 26
r: 1, g: 2, u: 4, b: 8, w: 26
r: 2, g: 1, u: 4, b: 8, w: 26
r: 1, g: 3, u: 3, b: 8, w: 26
r: 2, g: 2, u: 3, b: 8, w: 26
r: 3, g: 1, u: 3, b: 8, w: 26
r: 1, g: 4, u: 2, b: 8, w: 26
r: 2, g: 3, u: 2, b: 8, w: 26
r: 3, g: 2, u: 2, b: 8, w: 26
r: 4, g: 1, u: 2, b: 8, w: 26
r: 1, g: 5, u: 1, b: 8, w: 26
r: 2, g: 4, u: 1, b: 8, w: 26
r: 3, g: 3, u: 1, b: 8, w: 26
r: 4, g: 2, u: 1, b: 8, w: 26
r: 5, g: 1, u: 1, b: 8, w: 26
r: 1, g: 1, u: 6, b: 7, w: 26
r: 1, g: 2, u: 5, b: 7, w: 26
r: 2, g: 1, u: 5, b: 7, w: 26
r: 1, g: 3, u: 4, b: 7, w: 26
r: 2, g: 2, u: 4, b: 7, w: 26
r: 3, g: 1, u: 4, b: 7, w: 26
r: 1, g: 4, u: 3, b: 7, w: 26
r: 2, g: 3, u: 3, b: 7, w: 26
r: 3, g: 2, u: 3, b: 7, w: 26
r: 4, g: 1, u: 3, b: 7, w: 26
r: 1, g: 5, u: 2, b: 7, w: 26
r: 2, g: 4, u: 2, b: 7, w: 26
r: 3, g: 3, u: 2, b: 7, w: 26
r: 4, g: 2, u: 2, b: 7, w: 26
r: 5, g: 1, u: 2, b: 7, w: 26
r: 1, g: 6, u: 1, b: 7, w: 26
r: 2, g: 5, u: 1, b: 7, w: 26
r: 3, g: 4, u: 1, b: 7, w: 26
r: 4, g: 3, u: 1, b: 7, w: 26
r: 5, g: 2, u: 1, b: 7, w: 26
r: 6, g: 1, u: 1, b: 7, w: 26
r: 1, g: 1, u: 7, b: 6, w: 26
r: 1, g: 2, u: 6, b: 6, w: 26
r: 2, g: 1, u: 6, b: 6, w: 26
r: 1, g: 3, u: 5, b: 6, w: 26
r: 2, g: 2, u: 5, b: 6, w: 26
r: 3, g: 1, u: 5, b: 6, w: 26
r: 1, g: 4, u: 4, b: 6, w: 26
r: 2, g: 3, u: 4, b: 6, w: 26
r: 3, g: 2, u: 4, b: 6, w: 26
r: 4, g: 1, u: 4, b: 6, w: 26
r: 1, g: 5, u: 3, b: 6, w: 26
r: 2, g: 4, u: 3, b: 6, w: 26
r: 3, g: 3, u: 3, b: 6, w: 26
r: 4, g: 2, u: 3, b: 6, w: 26
r: 5, g: 1, u: 3, b: 6, w: 26
r: 1, g: 6, u: 2, b: 6, w: 26
r: 2, g: 5, u: 2, b: 6, w: 26
r: 3, g: 4, u: 2, b: 6, w: 26
r: 4, g: 3, u: 2, b: 6, w: 26
r: 5, g: 2, u: 2, b: 6, w: 26
r: 6, g: 1, u: 2, b: 6, w: 26
r: 1, g: 7, u: 1, b: 6, w: 26
r: 2, g: 6, u: 1, b: 6, w: 26
r: 3, g: 5, u: 1, b: 6, w: 26
r: 4, g: 4, u: 1, b: 6, w: 26
r: 5, g: 3, u: 1, b: 6, w: 26
r: 6, g: 2, u: 1, b: 6, w: 26
r: 7, g: 1, u: 1, b: 6, w: 26
r: 1, g: 1, u: 8, b: 5, w: 26
r: 1, g: 2, u: 7, b: 5, w: 26
r: 2, g: 1, u: 7, b: 5, w: 26
r: 1, g: 3, u: 6, b: 5, w: 26
r: 2, g: 2, u: 6, b: 5, w: 26
r: 3, g: 1, u: 6, b: 5, w: 26
r: 1, g: 4, u: 5, b: 5, w: 26
r: 2, g: 3, u: 5, b: 5, w: 26
r: 3, g: 2, u: 5, b: 5, w: 26
r: 4, g: 1, u: 5, b: 5, w: 26
r: 1, g: 5, u: 4, b: 5, w: 26
r: 2, g: 4, u: 4, b: 5, w: 26
r: 3, g: 3, u: 4, b: 5, w: 26
r: 4, g: 2, u: 4, b: 5, w: 26
r: 5, g: 1, u: 4, b: 5, w: 26
r: 1, g: 6, u: 3, b: 5, w: 26
r: 2, g: 5, u: 3, b: 5, w: 26
r: 3, g: 4, u: 3, b: 5, w: 26
r: 4, g: 3, u: 3, b: 5, w: 26
r: 5, g: 2, u: 3, b: 5, w: 26
r: 6, g: 1, u: 3, b: 5, w: 26
r: 1, g: 7, u: 2, b: 5, w: 26
r: 2, g: 6, u: 2, b: 5, w: 26
r: 3, g: 5, u: 2, b: 5, w: 26
r: 4, g: 4, u: 2, b: 5, w: 26
r: 5, g: 3, u: 2, b: 5, w: 26
r: 6, g: 2, u: 2, b: 5, w: 26
r: 7, g: 1, u: 2, b: 5, w: 26
r: 1, g: 8, u: 1, b: 5, w: 26
r: 2, g: 7, u: 1, b: 5, w: 26
r: 3, g: 6, u: 1, b: 5, w: 26
r: 4, g: 5, u: 1, b: 5, w: 26
r: 5, g: 4, u: 1, b: 5, w: 26
